Date,Category,Headline,Text
"December 01, 2019 23:01 IST",tamil nadu,Search on for 2 accused in T.N. gang-rape case," The Coimbatore City Police have formed three special teams to trace two of the six accused who escaped after  Coimbatore City Police Commissioner Sumit Sharan told   on Sunday that the survivor, who had come to a public park with her friend to celebrate her birthday on November 26, had given a statement to the police that the accused filmed the act."
"December 01, 2019 16:08 IST",tamil nadu,‘Legend’ Saravanan’s debut movie launched ,"   ‘Legend’ Saravanan, who owns retail chain New Saravana Stores, will be making his Tamil film debut.  After he was featured prominently in several of their advertisements, speculations were rife for a while that he was going to make an entry into films. The film, which is yet to be titled, (Production No.1), will be written and directed by JD and Jerry, who have previously made films such as "
"December 01, 2019 23:49 IST",tamil nadu,Thousands witness ‘Kodiyetram’ , Thousands of devotees thronged the Sri Arunachaleswara temple to witness the Kodiyetram festival. The rituals began early morning at the temple with priests rendering hymns in praise of Lord Annamalaiyar and his consort Unnamulaiyammai.
"December 01, 2019 00:14 IST",kerala,State ready with draft of law for film industry," The State government has prepared the draft of a comprehensive law to regulate the film industry, Culture Minister A.K. Balan has said. He said this law would be based on the recommendations of the Adoor Gopalakrishnan committee and the yet-to-be submitted Hema commission report to explore the possibility of enhancing women’s participation and ensuring their presence in the industry."
"December 01, 2019 08:07 IST",kerala,"Midshipmen, cadets pass out from INA"," Marking the culmination of their rigorous training at the Indian Naval Academy (INA) at Ezhimala here, 301 trainees comprising midshipmen and cadets of the Indian Navy, Indian Coast Guard (ICG) and six from friendly countries took part in a passing-out parade (POP) at the academy on Saturday."
"December 01, 2019 09:42 IST",kerala,Kerala govt. ready with draft law to curb ‘immoral activities’ in film ,"  The Kerala government on Saturday said it is ready with a comprehensive draft law for the film industry in the state to curb the alleged immoral activities, including use of drugs on movie sets.  Law Minister A.K. Balan, while stating this, said the government could intervene in the industry’s affairs only if the film fraternity made a request to the effect in writing."
"December 01, 2019 08:12 IST",kerala,Bail of accused in actor assault case cancelled ," A day after the Supreme Court turned down the request of actor Dileep, an accused in the kidnap of an actress and sexual assault on her two years ago, for a cloned copy of a memory card containing the visuals of the attack, the Additional Sessions Court here on Saturday cancelled the bail of another accused in the case."
"December 01, 2019 08:14 IST",kerala,Two held for minor girl’s rape in Kollam," A youth and a woman were arrested in Kollam in connection with the alleged sexual abuse of the latter’s granddaughter. The Yeroor police identified the youth as Ganeshan, 23, of Ezhamkulam. The victim, a minor girl, was residing with her 55-year-old grandmother after she had been briefly rehabilitated in a government children’s home following her parents’ separation a few years ago."
"December 01, 2019 07:56 IST",kerala,"Automatic Number Plate Recognition interceptors ready in Kerala, motorists beware "," Automatic Number Plate Recognition (ANPR) interceptors will be rolled out by the Motor Vehicles Department in the State as part of adopting a digital enforcement system to book erring motorists. Each district will get an interceptor for round-the-clock enforcement and these will be used to book all class of motorists violating traffic and motor vehicle rules, pollution norms, and speed restrictions."
"December 01, 2019 20:06 IST",kerala,Palakkad retains gold cup at school arts fete ," Palakkad retained the gold cup at the State School Arts Festival, the 60th edition of which concluded here on a wet Sunday afternoon. It finished with 951 points, just two more than Kozhikode and Kannur. "
"December 01, 2019 19:17 IST",kerala,75% excess rainfall so far in State," If anything, this has been a particularly wet northeast monsoon season for Kerala and Lakshadweep, courtesy of recurring extreme weather phenomena in the Arabian Sea.  Between October 1 and December 1, Kerala has received 75% excess rainfall, while Lakshadweep received 184% excess rainfall, according to the India Meteorological Department (IMD). In IMD parlance, this is considered 'large excess.' "
"December 01, 2019 22:54 IST",kerala,Paddy crop to replace oil palm in Kottayam," The aggressive wave of the plantation cover over Kottayam, which has taken over most of its lush tropical hills and the exuberant fresh water network, has gradually begun to recede. Marking an ambitious shift in the farming philosophy that has ruled the region for several decades now, the authorities have embarked on a plan to reclaim the wet land-turned plantations in the region."
"December 01, 2019 21:10 IST",kerala,Police hire copter for air support," The Kerala Police have hired a helicopter for operational purposes. They have struck an agreement with Pawan Hans to hire AS 365 Dauphin N3, Medium Twin-Engine helicopter for ₹1.44 crore for 20 hours of flight time a month."
"December 01, 2019 22:56 IST",kerala,Water supply to be ensured in low-lying areas of Kottayam," Taking note of an impending drought season, the authorities have decided to initiate steps to ensure adequate supply of drinking water along the low-lying regions on the western-side of Kottayam. A decision in this regard was made during a meeting of the District Development Authority, which met here the other day. Raising the issue, Thiruvanchoor Radhakrishnan, MLA, demanded prompt action from the Kerala Water Authority (KWA) to repair the faulty valves and warned of the situation getting complicated with the onset of the summer season."
"December 01, 2019 22:57 IST",kerala,DDC to take stock of safety in Kollam schools," In a bid to ensure the safety of students, the District Development Committee (DDC) has decided to take stock of the safety and security measures in schools and form panchayat-level committees to check the same."
"December 01, 2019 22:57 IST",kerala,Trade body plea to govt. on vehicle checking , The South Indian Chamber of Commerce and Industries (SICCI) has urged the State government to desist from giving monthly targets to the Motor Vehicles Department as well as the State Police for filing vehicle check reports.
